building_id,site_id,primaryspaceusage,sqm,yearbuilt,lat,lng
Fox_education_Jacqueline,Fox,Education,11797.3,1979.0,33.42442530000004,-111.9281403999998
Fox_education_Tamika,Fox,Education,8339.9,1970.0,33.42442530000004,-111.9281403999998
Fox_assembly_Leeanne,Fox,Entertainment/public assembly,1932.8,1999.0,33.42442530000004,-111.9281403999998
Fox_education_Claire,Fox,Education,8145.1,1960.0,33.42442530000004,-111.9281403999998
Fox_office_Edythe,Fox,Office,7772.3,1973.0,33.42442530000004,-111.9281403999998
Fox_office_Thelma,Fox,Office,11052.3,1988.0,33.42442530000004,-111.9281403999998
Fox_education_Kris,Fox,Education,2837.5,1970.0,33.42442530000004,-111.9281403999998
Fox_assembly_Carlos,Fox,Entertainment/public assembly,6706.9,2013.0,33.42442530000004,-111.9281403999998
Fox_assembly_Tony,Fox,Entertainment/public assembly,7231.9,1970.0,33.42442530000004,-111.9281403999998
Fox_assembly_Bradley,Fox,Entertainment/public assembly,75207.8,1958.0,33.42442530000004,-111.9281403999998
Fox_office_Easter,Fox,Office,2766.5,1970.0,33.42442530000004,-111.9281403999998
Fox_education_Carleen,Fox,Education,6635.2,1970.0,33.42442530000004,-111.9281403999998
Fox_education_Henrietta,Fox,Education,425.8,1970.0,33.42442530000004,-111.9281403999998
Fox_office_Zachary,Fox,Office,13038.5,1970.0,33.42442530000004,-111.9281403999998
Fox_office_Brandy,Fox,Office,3921.8,1985.0,33.42442530000004,-111.9281403999998
Fox_office_Vicki,Fox,Office,6580.5,2014.0,33.42442530000004,-111.9281403999998
Fox_office_Joy,Fox,Office,6581.0,2014.0,33.42442530000004,-111.9281403999998
Fox_education_Ray,Fox,Education,1185.5,1909.0,33.42442530000004,-111.9281403999998
Fox_office_Gaylord,Fox,Office,13759.0,1970.0,33.42442530000004,-111.9281403999998
Fox_education_John,Fox,Education,4587.9,1967.0,33.42442530000004,-111.9281403999998
Fox_assembly_Dixie,Fox,Entertainment/public assembly,9801.7,2008.0,33.42442530000004,-111.9281403999998
Fox_food_Scott,Fox,Food sales and service,2681.4,1970.0,33.42442530000004,-111.9281403999998
Fox_office_Juana,Fox,Office,2671.0,1970.0,33.42442530000004,-111.9281403999998
Fox_assembly_Sheldon,Fox,Entertainment/public assembly,4823.5,1970.0,33.42442530000004,-111.9281403999998
Fox_assembly_Adrianne,Fox,Entertainment/public assembly,21391.8,1975.0,33.42442530000004,-111.9281403999998
Fox_utility_Marian,Fox,Utility,2040.0,1970.0,33.42442530000004,-111.9281403999998
Fox_lodging_Morris,Fox,Lodging/residential,3051.0,1935.0,33.42442530000004,-111.9281403999998
Fox_office_Rowena,Fox,Office,3132.0,1956.0,33.42442530000004,-111.9281403999998
Fox_assembly_Christie,Fox,Entertainment/public assembly,997.1,2005.0,33.42442530000004,-111.9281403999998
Fox_assembly_Lakeisha,Fox,Entertainment/public assembly,898.0,2005.0,33.42442530000004,-111.9281403999998
Fox_office_Karima,Fox,Office,4806.1,1966.0,33.42442530000004,-111.9281403999998
Rat_public_Dalia,Rat,Public services,8420.3,2011.0,38.9035039800032,-77.0053494170663
Rat_public_Muriel,Rat,Public services,3134.8,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Adele,Rat,Office,37904.4,2010.0,38.9035039800032,-77.0053494170663
Rat_education_Angelica,Rat,Education,5202.6,1964.0,38.9035039800032,-77.0053494170663
Rat_education_Moises,Rat,Education,7794.6,1950.0,38.9035039800032,-77.0053494170663
Rat_assembly_Ezequiel,Rat,Entertainment/public assembly,1385.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Colin,Rat,Education,7748.1,1942.0,38.9035039800032,-77.0053494170663
Rat_office_Ashlee,Rat,Office,2186.9,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Chrissy,Rat,Public services,2043.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Denise,Rat,Education,6085.1,1971.0,38.9035039800032,-77.0053494170663
Rat_education_Wilmer,Rat,Education,6150.2,1950.0,38.9035039800032,-77.0053494170663
Rat_assembly_Kristine,Rat,Entertainment/public assembly,3673.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Conrad,Rat,Education,33073.5,2014.0,38.9035039800032,-77.0053494170663
Rat_education_Rogelio,Rat,Education,5834.3,2014.0,38.9035039800032,-77.0053494170663
Rat_public_Nell,Rat,Public services,4754.4,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Calvin,Rat,Education,5304.8,2015.0,38.9035039800032,-77.0053494170663
Rat_assembly_Dovie,Rat,Entertainment/public assembly,1481.8,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Jannie,Rat,Entertainment/public assembly,18051.1,1900.0,38.9035039800032,-77.0053494170663
Rat_office_Ronald,Rat,Office,802.4,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Debra,Rat,Education,4784.5,1931.0,38.9035039800032,-77.0053494170663
Rat_public_Roberta,Rat,Public services,1010.1,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Mac,Rat,Education,6108.5,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Lynda,Rat,Public services,467.6,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Jennie,Rat,Entertainment/public assembly,192.0,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Ramon,Rat,Public services,2043.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Lonnie,Rat,Education,4645.2,1928.0,38.9035039800032,-77.0053494170663
Rat_assembly_Gerald,Rat,Entertainment/public assembly,615.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Kandice,Rat,Education,9643.3,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Barbara,Rat,Education,20903.2,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Trudy,Rat,Entertainment/public assembly,1917.9,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Sean,Rat,Public services,7297.5,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Jeannie,Rat,Office,1495.6,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Craig,Rat,Office,9754.8,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Leo,Rat,Public services,1217.0,1929.0,38.9035039800032,-77.0053494170663
Rat_education_Dreama,Rat,Education,9801.3,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Clyde,Rat,Public services,1478.4,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Renee,Rat,Education,3445.1,1908.0,38.9035039800032,-77.0053494170663
Rat_education_Nellie,Rat,Education,26217.2,1928.0,38.9035039800032,-77.0053494170663
Rat_assembly_Deandre,Rat,Entertainment/public assembly,1106.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Winnie,Rat,Education,5499.9,1959.0,38.9035039800032,-77.0053494170663
Rat_assembly_Monica,Rat,Entertainment/public assembly,4231.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Kelsey,Rat,Education,9227.6,1927.0,38.9035039800032,-77.0053494170663
Rat_education_Leonardo,Rat,Education,4385.0,1935.0,38.9035039800032,-77.0053494170663
Rat_assembly_Victorina,Rat,Entertainment/public assembly,291.1,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Rosalyn,Rat,Education,6038.7,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Theo,Rat,Education,26830.4,1923.0,38.9035039800032,-77.0053494170663
Rat_education_Marcos,Rat,Education,8398.4,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Earnest,Rat,Education,5564.9,1962.0,38.9035039800032,-77.0053494170663
Rat_education_Eleonora,Rat,Education,10683.8,2004.0,38.9035039800032,-77.0053494170663
Rat_education_Zina,Rat,Education,5304.8,1960.0,38.9035039800032,-77.0053494170663
Rat_office_Lora,Rat,Office,21274.8,2010.0,38.9035039800032,-77.0053494170663
Rat_education_Elisa,Rat,Education,3994.8,1923.0,38.9035039800032,-77.0053494170663
Rat_assembly_Teddy,Rat,Entertainment/public assembly,2074.9,1977.0,38.9035039800032,-77.0053494170663
Rat_assembly_Aisha,Rat,Entertainment/public assembly,2211.4,1969.0,38.9035039800032,-77.0053494170663
Rat_education_Francisca,Rat,Education,6605.4,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Lillie,Rat,Entertainment/public assembly,171.2,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Mavis,Rat,Education,14678.7,1959.0,38.9035039800032,-77.0053494170663
Rat_lodging_Dwight,Rat,Lodging/residential,1432.6,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Margart,Rat,Public services,2043.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Penny,Rat,Education,7014.2,2007.0,38.9035039800032,-77.0053494170663
Rat_education_Paula,Rat,Education,7200.0,1942.0,38.9035039800032,-77.0053494170663
Rat_lodging_Lakisha,Rat,Lodging/residential,673.5,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Teodoro,Rat,Entertainment/public assembly,1645.2,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Earl,Rat,Education,7051.3,1974.0,38.9035039800032,-77.0053494170663
Rat_education_Veronica,Rat,Education,14307.1,2015.0,38.9035039800032,-77.0053494170663
Rat_public_Kelly,Rat,Public services,982.6,1969.0,38.9035039800032,-77.0053494170663
Rat_public_Mabel,Rat,Public services,4189.7,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Nydia,Rat,Education,7785.3,1944.0,38.9035039800032,-77.0053494170663
Rat_education_Fernando,Rat,Education,5472.7,1910.0,38.9035039800032,-77.0053494170663
Rat_education_Pat,Rat,Education,13461.6,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Milagros,Rat,Education,9262.4,1955.0,38.9035039800032,-77.0053494170663
Rat_education_Barney,Rat,Education,7200.0,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Dann,Rat,Education,16954.8,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Julieann,Rat,Public services,402.8,1970.0,38.9035039800032,-77.0053494170663
Rat_lodging_Ted,Rat,Lodging/residential,185.8,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Royal,Rat,Education,7218.6,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Tammara,Rat,Public services,457.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Bryant,Rat,Education,6466.0,1949.0,38.9035039800032,-77.0053494170663
Rat_public_Damon,Rat,Public services,1228.5,1965.0,38.9035039800032,-77.0053494170663
Rat_public_Amber,Rat,Public services,1985.2,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Cinthia,Rat,Education,6438.2,2017.0,38.9035039800032,-77.0053494170663
Rat_education_Lynn,Rat,Education,7785.3,1970.0,38.9035039800032,-77.0053494170663
Rat_health_Guy,Rat,Healthcare,76141.2,1922.0,38.9035039800032,-77.0053494170663
Rat_public_Carole,Rat,Public services,923.5,1963.0,38.9035039800032,-77.0053494170663
Rat_assembly_Kimberley,Rat,Entertainment/public assembly,1912.3,1970.0,38.9035039800032,-77.0053494170663
Rat_retail_Jeffrey,Rat,Retail,1532.9,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Joann,Rat,Public services,597.5,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Adolfo,Rat,Entertainment/public assembly,1482.7,2005.0,38.9035039800032,-77.0053494170663
Rat_assembly_Pam,Rat,Entertainment/public assembly,516.0,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Meghan,Rat,Education,4561.5,1911.0,38.9035039800032,-77.0053494170663
Rat_education_Ulrike,Rat,Education,4318.5,1932.0,38.9035039800032,-77.0053494170663
Rat_lodging_Ben,Rat,Lodging/residential,32516.0,1949.0,38.9035039800032,-77.0053494170663
Rat_office_Colby,Rat,Office,79000.4,1989.0,38.9035039800032,-77.0053494170663
Rat_office_Chris,Rat,Office,54437.0,1942.0,38.9035039800032,-77.0053494170663
Rat_public_Shanta,Rat,Public services,1161.8,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Fern,Rat,Public services,3274.0,1978.0,38.9035039800032,-77.0053494170663
Rat_assembly_Michel,Rat,Entertainment/public assembly,713.0,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Sherwood,Rat,Education,8835.1,1927.0,38.9035039800032,-77.0053494170663
Rat_assembly_Silvia,Rat,Entertainment/public assembly,172.6,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Carmela,Rat,Education,4457.9,2002.0,38.9035039800032,-77.0053494170663
Rat_education_Chance,Rat,Education,5592.8,1964.0,38.9035039800032,-77.0053494170663
Rat_warehouse_Shari,Rat,Warehouse/storage,2537.9,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Tracy,Rat,Office,1275.4,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Faye,Rat,Public services,1712.4,1973.0,38.9035039800032,-77.0053494170663
Rat_assembly_Francine,Rat,Entertainment/public assembly,1603.7,2003.0,38.9035039800032,-77.0053494170663
Rat_education_Willie,Rat,Education,9680.5,2009.0,38.9035039800032,-77.0053494170663
Rat_public_Sharron,Rat,Public services,2862.3,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Jacob,Rat,Education,5310.8,2014.0,38.9035039800032,-77.0053494170663
Rat_office_Kasey,Rat,Office,3195.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Davis,Rat,Education,8092.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Mona,Rat,Education,4923.9,1912.0,38.9035039800032,-77.0053494170663
Rat_education_Marvin,Rat,Education,5518.4,1900.0,38.9035039800032,-77.0053494170663
Rat_assembly_Trent,Rat,Entertainment/public assembly,329.3,2000.0,38.9035039800032,-77.0053494170663
Rat_public_Nancy,Rat,Public services,829.2,1912.0,38.9035039800032,-77.0053494170663
Rat_public_Toya,Rat,Public services,1557.8,1980.0,38.9035039800032,-77.0053494170663
Rat_public_Lloyd,Rat,Public services,5022.4,2006.0,38.9035039800032,-77.0053494170663
Rat_education_Shellie,Rat,Education,5778.6,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Terese,Rat,Education,16722.5,1939.0,38.9035039800032,-77.0053494170663
Rat_public_Angelina,Rat,Public services,1794.4,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Cristina,Rat,Entertainment/public assembly,1176.2,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Darren,Rat,Public services,261.8,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Jeanne,Rat,Education,4598.7,1962.0,38.9035039800032,-77.0053494170663
Rat_public_Wilbur,Rat,Public services,537.3,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Stuart,Rat,Education,7636.6,1916.0,38.9035039800032,-77.0053494170663
Rat_assembly_Erwin,Rat,Entertainment/public assembly,218.0,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Alyson,Rat,Education,15561.3,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Kathryn,Rat,Education,30213.6,2006.0,38.9035039800032,-77.0053494170663
Rat_assembly_Damaris,Rat,Entertainment/public assembly,1495.6,1929.0,38.9035039800032,-77.0053494170663
Rat_education_Donnell,Rat,Education,7413.7,1924.0,38.9035039800032,-77.0053494170663
Rat_education_Candida,Rat,Education,3576.8,2016.0,38.9035039800032,-77.0053494170663
Rat_education_Adrian,Rat,Education,5956.3,1924.0,38.9035039800032,-77.0053494170663
Rat_assembly_Aubrey,Rat,Entertainment/public assembly,570.3,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Mose,Rat,Education,10219.3,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Myrna,Rat,Entertainment/public assembly,223.6,1970.0,38.9035039800032,-77.0053494170663
Rat_warehouse_Maegan,Rat,Warehouse/storage,1378.6,2005.0,38.9035039800032,-77.0053494170663
Rat_assembly_Viola,Rat,Entertainment/public assembly,3380.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Jesse,Rat,Education,3839.6,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Tristan,Rat,Education,10228.6,1907.0,38.9035039800032,-77.0053494170663
Rat_public_Deidre,Rat,Public services,657.7,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Maricela,Rat,Education,6466.0,1978.0,38.9035039800032,-77.0053494170663
Rat_assembly_Mirta,Rat,Entertainment/public assembly,8000.8,1926.0,38.9035039800032,-77.0053494170663
Rat_education_Nona,Rat,Education,25204.6,1940.0,38.9035039800032,-77.0053494170663
Rat_public_Angle,Rat,Public services,7562.0,2004.0,38.9035039800032,-77.0053494170663
Rat_assembly_Jamie,Rat,Entertainment/public assembly,1047.4,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Allie,Rat,Public services,810.7,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Pauline,Rat,Entertainment/public assembly,90.0,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Jason,Rat,Public services,3021.9,1970.0,38.9035039800032,-77.0053494170663
Rat_warehouse_Eloisa,Rat,Warehouse/storage,18843.4,1983.0,38.9035039800032,-77.0053494170663
Rat_education_Keith,Rat,Education,9420.4,1930.0,38.9035039800032,-77.0053494170663
Rat_public_Neil,Rat,Public services,1325.6,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Alex,Rat,Entertainment/public assembly,129.7,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Romana,Rat,Education,4403.6,1929.0,38.9035039800032,-77.0053494170663
Rat_public_Laverne,Rat,Public services,1108.7,1930.0,38.9035039800032,-77.0053494170663
Rat_public_Sharonda,Rat,Public services,2222.1,1970.0,38.9035039800032,-77.0053494170663
Rat_parking_Ronnie,Rat,Parking,163.5,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Kimber,Rat,Public services,9587.6,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Kenya,Rat,Entertainment/public assembly,2141.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Imelda,Rat,Education,3669.7,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Loyd,Rat,Office,2779.3,2002.0,38.9035039800032,-77.0053494170663
Rat_lodging_Ardell,Rat,Lodging/residential,1446.9,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Kristy,Rat,Entertainment/public assembly,1082.4,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Stella,Rat,Public services,3396.7,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Randy,Rat,Office,5779.0,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Michelle,Rat,Public services,3254.7,1962.0,38.9035039800032,-77.0053494170663
Rat_public_Mark,Rat,Public services,303.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Dana,Rat,Education,6577.5,1964.0,38.9035039800032,-77.0053494170663
Rat_education_Brett,Rat,Education,10126.4,1940.0,38.9035039800032,-77.0053494170663
Rat_public_Fredrick,Rat,Public services,1202.6,1960.0,38.9035039800032,-77.0053494170663
Rat_education_Jena,Rat,Education,3804.4,1910.0,38.9035039800032,-77.0053494170663
Rat_public_Loretta,Rat,Public services,4087.0,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Roma,Rat,Public services,1994.8,2011.0,38.9035039800032,-77.0053494170663
Rat_office_Jessica,Rat,Office,30542.8,1904.0,38.9035039800032,-77.0053494170663
Rat_lodging_Marguerite,Rat,Lodging/residential,1703.8,1900.0,38.9035039800032,-77.0053494170663
Rat_education_Lincoln,Rat,Education,10857.8,1931.0,38.9035039800032,-77.0053494170663
Rat_assembly_Rosemarie,Rat,Entertainment/public assembly,465.7,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Morton,Rat,Education,14409.3,1931.0,38.9035039800032,-77.0053494170663
Rat_public_Corinne,Rat,Public services,2311.0,1984.0,38.9035039800032,-77.0053494170663
Rat_public_Isabel,Rat,Public services,1540.0,1932.0,38.9035039800032,-77.0053494170663
Rat_health_Tanya,Rat,Healthcare,2712.0,2014.0,38.9035039800032,-77.0053494170663
Rat_public_Frederick,Rat,Public services,1312.3,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Guillermo,Rat,Education,7404.4,1932.0,38.9035039800032,-77.0053494170663
Rat_assembly_Horace,Rat,Entertainment/public assembly,426.3,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Frieda,Rat,Entertainment/public assembly,3413.6,2004.0,38.9035039800032,-77.0053494170663
Rat_public_Courtney,Rat,Public services,1665.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Zoe,Rat,Education,6447.5,1959.0,38.9035039800032,-77.0053494170663
Rat_public_Tommy,Rat,Public services,857.1,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Kermit,Rat,Public services,2322.6,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Becky,Rat,Public services,911.9,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Annis,Rat,Office,594.6,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Don,Rat,Entertainment/public assembly,183.7,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Percy,Rat,Public services,3945.6,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Emilee,Rat,Public services,2090.3,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Caroline,Rat,Public services,4407.2,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Arron,Rat,Office,3716.1,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Norene,Rat,Public services,1211.8,1913.0,38.9035039800032,-77.0053494170663
Rat_public_Yetta,Rat,Public services,1980.5,1954.0,38.9035039800032,-77.0053494170663
Rat_public_Michael,Rat,Public services,2287.1,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Roxanne,Rat,Education,15115.3,1977.0,38.9035039800032,-77.0053494170663
Rat_education_Patty,Rat,Education,15793.5,1956.0,38.9035039800032,-77.0053494170663
Rat_education_Liz,Rat,Education,6447.5,1911.0,38.9035039800032,-77.0053494170663
Rat_public_Josiah,Rat,Public services,4274.2,1950.0,38.9035039800032,-77.0053494170663
Rat_public_Leta,Rat,Public services,943.1,1966.0,38.9035039800032,-77.0053494170663
Rat_office_Avis,Rat,Office,44099.2,1986.0,38.9035039800032,-77.0053494170663
Rat_assembly_Donny,Rat,Entertainment/public assembly,102.4,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Sade,Rat,Public services,2006.7,1970.0,38.9035039800032,-77.0053494170663
Rat_lodging_Christine,Rat,Lodging/residential,2906.3,1935.0,38.9035039800032,-77.0053494170663
Rat_public_Johnna,Rat,Public services,1465.5,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Berry,Rat,Public services,4083.6,1978.0,38.9035039800032,-77.0053494170663
Rat_office_Rosemary,Rat,Office,2787.1,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Adell,Rat,Education,9689.2,1976.0,38.9035039800032,-77.0053494170663
Rat_education_Beverly,Rat,Education,36603.8,2013.0,38.9035039800032,-77.0053494170663
Rat_education_Alfred,Rat,Education,19230.9,1935.0,38.9035039800032,-77.0053494170663
Rat_public_Allyson,Rat,Public services,1672.3,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Yessenia,Rat,Public services,2043.9,2007.0,38.9035039800032,-77.0053494170663
Rat_education_Everett,Rat,Education,8024.5,1903.0,38.9035039800032,-77.0053494170663
Rat_education_Edmund,Rat,Education,6187.3,1959.0,38.9035039800032,-77.0053494170663
Rat_education_Esther,Rat,Education,6466.0,1908.0,38.9035039800032,-77.0053494170663
Rat_education_Alonzo,Rat,Education,6015.5,1932.0,38.9035039800032,-77.0053494170663
Rat_education_Matt,Rat,Education,10405.1,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Alfonso,Rat,Education,7900.4,1925.0,38.9035039800032,-77.0053494170663
Rat_education_Robyn,Rat,Education,9188.1,1961.0,38.9035039800032,-77.0053494170663
Rat_education_Verna,Rat,Education,6187.3,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Vicky,Rat,Education,18004.6,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Lee,Rat,Education,26291.5,2014.0,38.9035039800032,-77.0053494170663
Rat_education_Irma,Rat,Education,6763.3,1959.0,38.9035039800032,-77.0053494170663
Rat_education_Abigail,Rat,Education,8825.8,1976.0,38.9035039800032,-77.0053494170663
Rat_education_Tim,Rat,Education,4412.9,1968.0,38.9035039800032,-77.0053494170663
Rat_public_Wilma,Rat,Public services,1505.0,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Dexter,Rat,Public services,718.3,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Ida,Rat,Entertainment/public assembly,1378.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Elsie,Rat,Education,34978.6,2011.0,38.9035039800032,-77.0053494170663
Rat_assembly_Karen,Rat,Entertainment/public assembly,5852.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Humberto,Rat,Education,9288.0,1968.0,38.9035039800032,-77.0053494170663
Rat_education_Cedric,Rat,Education,6169.1,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Willy,Rat,Education,8138.3,1946.0,38.9035039800032,-77.0053494170663
Rat_public_Tricia,Rat,Public services,558.3,1970.0,38.9035039800032,-77.0053494170663
Rat_other_Lan,Rat,Other,999.8,1970.0,38.9035039800032,-77.0053494170663
Rat_warehouse_Doretta,Rat,Warehouse/storage,10454.9,1970.0,38.9035039800032,-77.0053494170663
Rat_warehouse_Breanna,Rat,Warehouse/storage,4795.8,1975.0,38.9035039800032,-77.0053494170663
Rat_other_Hazel,Rat,Other,3195.9,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Cecil,Rat,Education,5681.1,1970.0,38.9035039800032,-77.0053494170663
Rat_other_Daphne,Rat,Other,10431.4,1970.0,38.9035039800032,-77.0053494170663
Rat_other_Al,Rat,Other,982.7,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Frank,Rat,Public services,425.6,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Grover,Rat,Public services,1144.2,1970.0,38.9035039800032,-77.0053494170663
Rat_lodging_Jeannette,Rat,Lodging/residential,464.5,2010.0,38.9035039800032,-77.0053494170663
Rat_public_Duane,Rat,Public services,10431.4,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Laura,Rat,Public services,1184.5,1970.0,38.9035039800032,-77.0053494170663
Rat_education_Marianna,Rat,Education,5936.5,1921.0,38.9035039800032,-77.0053494170663
Rat_public_Vickie,Rat,Public services,836.1,1970.0,38.9035039800032,-77.0053494170663
Rat_lodging_Lucille,Rat,Lodging/residential,205.3,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Bronwyn,Rat,Public services,51583.7,1941.0,38.9035039800032,-77.0053494170663
Rat_public_Alanna,Rat,Public services,42888.4,1976.0,38.9035039800032,-77.0053494170663
Rat_office_Olivia,Rat,Office,2564.1,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Kathleen,Rat,Public services,1114.8,1970.0,38.9035039800032,-77.0053494170663
Rat_office_Mei,Rat,Office,743.2,1970.0,38.9035039800032,-77.0053494170663
Rat_assembly_Ruth,Rat,Entertainment/public assembly,903.6,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Laurie,Rat,Public services,12459.6,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Desiree,Rat,Public services,841.9,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Ulysses,Rat,Public services,1152.8,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Johnny,Rat,Public services,709.4,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Tamra,Rat,Public services,872.5,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Elmira,Rat,Public services,1035.2,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Ramona,Rat,Public services,1348.9,1908.0,38.9035039800032,-77.0053494170663
Rat_public_Alexander,Rat,Public services,2787.1,1970.0,38.9035039800032,-77.0053494170663
Rat_public_Hortencia,Rat,Public services,13378.0,1970.0,38.9035039800032,-77.0053494170663
